bookID,Title,Category,Author,Average_Rating,ISBN13,Num_Pages,Ratings_Count,Publication_Year,Publisher
10863,Pipe Dream (Strivers Row),Fiction,Solomon Jones,3.97,9780375756603,341,139,2001,Villard
10867,The Pleasure of My Company,Fiction,Steve Martin,3.78,9780786888016,176,13257,2004,Hachette Books
10873,Shopgirl,Fiction,Steve Martin,3.43,9780786891078,130,30067,2000,Hachette Books
10876,The Mutineer: Rants  Ravings  and Missives from the Mountaintop  1977-2005,Biography & Autobiography,Hunter S. Thompson,4.08,9780684873176,752,84,2013,Simon & Schuster
10877,Generation of Swine: Tales of Shame and Degradation in the '80's,Biography & Autobiography,Hunter S. Thompson,3.78,9780743250443,336,5980,2003,Simon  Schuster
10879,The Gonzo Way: A Celebration of Dr. Hunter S. Thompson,Language Arts & Disciplines,Anita Thompson,3.96,9781555916220,112,1052,2007,Fulcrum Publishing
10884,Einstein: His Life and Universe,Biography & Autobiography,Walter Isaacson,4.11,9780743264730,675,113315,2007,Simon  Schuster
10887,Kissinger,Biography & Autobiography,Walter Isaacson,3.94,9780743286978,896,2507,2005,Simon  Schuster
10890,Traveling Mercies: Some Thoughts on Faith,Biography & Autobiography,Anne Lamott,4.16,9780385496094,275,39822,2000,Anchor
10894,Where Rainbows End,Friendship,Cecelia Ahern,3.94,9780007189953,454,652,2004,HarperCollins
10897,There's No Place Like Here,Fiction,Cecelia Ahern,3.67,9781401301880,340,1926,2007,Hachette Books
10906,Final Rain (The Survivalist  #19),Fiction,Jerry Ahern,3.69,9780821726846,220,95,1989,Zebra
10907,The Pursuit of Happyness,Biography & Autobiography,Chris Gardner,4.19,9780060744878,320,21292,2006,Amistad
10908,Harvesting the Heart,Fiction,Jodi Picoult,3.6,9780140230277,453,39611,1995,Penguin Books
10909,The Tenth Circle,Fiction,Jodi Picoult,3.5,9780743496711,416,108646,2006,Allen & Ulwin
10912,Picture Perfect,Fiction,Jodi Picoult,3.54,9780425185506,369,46383,2002,Berkley
10914,Songs of the Humpback Whale,Fiction,Jodi Picoult,3.2,9780743431019,346,27590,2001,Washington Square Press
10915,Salem Falls,Fiction,Jodi Picoult,3.82,9780743418713,434,67431,2002,Washington Square Press
10916,The Pact,Fiction,Jodi Picoult,4.01,9780061150142,512,244774,2006,Avon
10917,My Sister's Keeper,Fiction,Jodi Picoult,4.07,9780743454537,423,986711,2005,Washington Square Press
10929,For One More Day,Fiction,Mitch Albom,4.1,9781401303273,197,113593,2006,Hachette Books
10932,Just One More Day: A Memoir,Fiction,Susan    Lewis,3.98,9780099486831,340,180,2006,Arrow Books
10951,The Last Innocent Man,Fiction,Phillip Margolin,3.91,9780060739683,352,1667,2005,HarperTorch
10964,Outlander (Outlander  #1),Fiction,Diana Gabaldon,4.23,9780440242949,850,673350,2005,Dell Publishing Company
10965,A Breath of Snow and Ashes (Outlander  #6),Fiction,Diana Gabaldon,4.44,9780385340397,980,105950,2006,Delta
10968,Refuge (Outlanders  #36),Fiction,James Axler,3.93,9780373638499,346,5,2006,Gold Eagle
10969,Dragonfly in Amber (Outlander  #2),Scotland,Diana Gabaldon,4.32,9780385302319,743,1088,1992,Delacorte Press
10970,Outlander,Fiction,Matt Keefe,3.85,9781844164110,254,54,2006,Games Workshop(uk)
10971,Hydra's Ring (Outlanders  #39),Fiction,James Axler,3.88,9780373638529,348,25,2006,Gold Eagle
10972,Omega Path (Outlanders  #4),Fiction,James Axler,3.87,9780373638178,352,80,1998,Gold Eagle
10973,Savage Sun (Outlanders  #3),Fiction,James Axler,3.84,9780373638161,352,95,1997,Gold Eagle
10979,Light in August,Fiction,William Faulkner,3.94,9780679732266,507,47794,1991,Vintage
10982,Selected Short Stories,Fiction,William Faulkner,4.09,9780679424789,320,1017,1993,Modern Library
10984,Three Famous Short Novels: Spotted Horses Old Man the Bear,American fiction,William Faulkner,3.86,9780394701493,320,1457,1958,Vintage Books
10985,The Town,Fiction,William Faulkner,4.1,9780394701844,371,1253,1961,Vintage Books
10987,Voyager (Outlander  #3),Fiction,Diana Gabaldon,4.39,9780385335997,870,198818,2001,Delta
10988,Drums of Autumn (Outlander  #4),Fiction,Diana Gabaldon,4.35,9780385335980,880,141771,2001,Delta
10989,The Outlandish Companion: Companion to Outlander  Dragonfly in Amber  Voyager  and Drums of Autumn,Literary Criticism,Diana Gabaldon,4.08,9780385324137,577,11433,1999,Delacorte Press
10990,Lord John and the Private Matter (Lord John Grey  #1),Detective and mystery stories,Diana Gabaldon,3.7,9780770429454,368,32446,2005,Seal
10992,Cross Stitch (Outlander  #1),Historical fiction,Diana Gabaldon,4.23,9780099911708,864,2384,1994,Arrow Books
10993,The Eight,Fiction,Katherine Neville,3.91,9780345419088,624,536,1997,Ballantine Books
11000,Eight Mindful Steps to Happiness: Walking the Buddha's Path,Religion,Henepola Gunaratana,4.3,9780861711765,288,1103,2001,Wisdom Publications
11003,Eleven on Top (Stephanie Plum  #11),Fiction,Janet Evanovich,4.16,9780312985349,321,91695,2006,St. Martin's Press
11013,Finnegans Wake,Dreams,James Joyce,3.67,9780571217359,628,9780,2002,Faber & Faber
11027,No me cogeréis vivo: artículos 2001-2005,Literary Collections,Arturo Pérez-Reverte,4.16,9788420469430,537,199,2005,Alfaguara
11036,Little Birds,Fiction,Anaïs Nin,3.72,9780156029049,148,7888,2004,Mariner Books
11038,"Henry and June: From ""A Journal of Love"": The Unexpurgated Diary of Anaïs Nin  1931-1932","Authors, American",Anaïs Nin,3.9,9780156400572,304,8311,1990,Mariner Books
11045,The Spectator Bird,Fiction,Wallace Stegner,3.99,9780140139402,214,4808,1990,Penguin
11048,The Boys of Everest: Chris Bonington and the Tragedy of Climbing's Greatest Generation,Sports & Recreation,Clint Willis,3.86,9780786715794,535,452,2006,Carroll & Graf Publishers
11062,Roald Dahl: The Storyteller (Famous Lives),"Novelists, English",Jason Hook,4.06,9780750244916,48,0,2004,Hodder Wayland
11077,The Sex Lives of Cannibals: Adrift in the Equatorial Pacific,Social Science,J. Maarten Troost,3.87,9780767915304,272,19422,2004,Broadway Books
11089,The Read-Aloud Handbook,Language Arts & Disciplines,Jim Trelease,4.41,9780143037392,432,4357,2006,Penguin Books
11095,The Working Poor: Invisible in America,Social Science,David K. Shipler,4.03,9780375708213,352,4929,2005,Vintage
11101,First Comes Love (Hot Water  California #1),Fiction,Christie Ridgway,3.81,9780380818952,384,1051,2002,Avon Books
11138,Mere Christianity,Religion,C.S. Lewis,4.32,9780684823782,191,240060,1996,Touchstone Books
11149,The Screwtape Letters,Religion,C.S. Lewis,4.22,9780060652890,224,116834,2001,HarperCollins
11154,The Screwtape Letters/Book & Study Guide,Christian life,C.S. Lewis,4.22,9780800783365,172,96,1976,Fleming H Revell Co
11174,All Rivers Run to the Sea,Biography & Autobiography,Elie Wiesel,4.15,9780805210286,464,954,1996,Schocken
11184,Bold Land  Bold Love (Australian Trilogy  #1),Fiction,Connie Mason,3.83,9780505522740,469,225,1998,Love Spell
11197,Leading with a Limp: Turning Your Struggles Into Strengths,Religion,Dan B. Allender,4.04,9781578569502,206,506,2006,Waterbrook Press
11204,Something to Declare,Literary Criticism,Julia Alvarez,3.99,9780452280670,300,726,1999,Plume Books
11208,How the García Girls Lost Their Accents,Fiction,Julia Alvarez,3.63,9780452287075,304,18032,2005,Plume
11226,One Flew over the Cuckoo's Nest,Mentally ill,Ken Kesey,4.2,9780451143426,272,67,1963,Signet
11235,The Unicorn,Fiction,Iris Murdoch,3.63,9780140024760,270,1846,1987,Penguin Books
11240,Bruno's Dream,Fiction,Iris Murdoch,3.76,9780140031768,320,604,1976,Penguin Books
11244,Mystical Paths (Starbridge  #5),English fiction,Susan Howatch,4.23,9780006496878,576,1045,1996,HarperCollins Publishers
11245,Glittering Images (Starbridge  #1),English fiction,Susan Howatch,4.07,9780006496892,512,2043,1996,Fontana
11247,Scandalous Risks,Clergy,Susan Howatch,4.2,9780006496908,480,1114,2009,Harper
11251,Glamorous Powers (Starbridge  #2),Clergy,Susan Howatch,4.19,9780006496922,512,1493,1996,HarperCollins
11262,Absolute Truths (Starbridge  #6),Fiction,Susan Howatch,4.34,9780517170779,672,1066,1996,Random House Value Publishing
11269,Waiting Sands,Fiction,Susan Howatch,3.43,9780751533118,192,314,2003,Little  Brown Book Group
11277,The Hollow Man,Fiction,Dan Simmons,3.46,9780553563504,342,2532,1993,Bantam Spectra
11278,Hardcase (Joe Kurtz  #1),Fiction,Dan Simmons,3.68,9780312980160,291,1067,2002,Minotaur Books
11279,Summer of Night (Seasons of Horror  #1),Fiction,Dan Simmons,4.02,9780446362665,600,16116,1992,Warner Books
11286,Carrion Comfort,Fiction,Dan Simmons,3.9,9780446359207,884,15742,1990,Warner Books
11289,The Rise of Endymion (Hyperion Cantos  #4),Fiction,Dan Simmons,4.18,9780553572988,709,36728,1998,Spectra
11290,Children of the Night,Fiction,Dan Simmons,3.71,9780446364751,464,5855,1993,Warner Books
11296,Haruki Murakami and the Music of Words,Biography & Autobiography,Jay Rubin,3.83,9780099455448,462,1444,2005,Vintage
11301,Horton Hatches the Egg,Children's stories,Dr. Seuss,4.16,9780007175192,64,37851,2004,Harpercollins Children's Books
11308,Seaward,Juvenile Fiction,Susan Cooper,3.97,9780020421900,167,1756,1987,Aladdin Paperbacks
11313,Silver on the Tree (The Dark is Rising  #5),Juvenile Fiction,Susan Cooper,4.15,9780689840333,274,27802,2000,Margaret K. McElderry Books
11317,The Long Goodbye (Philip Marlowe  #6),Gangsters,Raymond Chandler,4.22,9780394239101,379,34,1992,Black Lizard Books
11318,Trouble Is My Business,Fiction,Raymond Chandler,4.06,9780394757643,224,9606,1988,Vintage Crime/Black Lizard
11323,Herbert the Timid Dragon,Dragons,Mercer Mayer,4.62,9780307114631,48,23,1991,Western Publishing Company  Golden Books
11324,Under the Net,English fiction,Iris Murdoch,3.77,9780140014457,252,11174,1982,Penguin Books Ltd
11326,Love,Fiction,Toni Morrison,3.75,9781400078479,224,7580,2005,Vintage
11334,Song of Solomon,Fiction,Toni Morrison,4.06,9781400033423,337,73894,2004,Vintage
11337,The Bluest Eye,Fiction,Toni Morrison,4.03,9780452287068,216,132233,2005,Plume
11340,Jazz,Fiction,Toni Morrison,3.81,9780679411673,229,428,1992,Alfred A. Knopf
11341,Jazz,Fiction,Toni Morrison,3.81,9781400076215,229,1338,2004,Vintage
11346,Sula,Fiction,Toni Morrison,3.93,9780452283862,174,47998,2002,Plume Books
11347,Sula,Fiction,Toni Morrison,3.93,9781400033430,174,3552,2004,Vintage International
11349,Sula,Fiction,Toni Morrison,3.93,9780452263499,174,457,1987,Plume
11352,Sula,African American women,Toni Morrison,3.93,9780099760016,189,709,2005,Vintage Books
11359,Tar Baby,Fiction,Toni Morrison,3.93,9781400033447,320,15795,2004,Vintage
11372,Babbitt,Fiction,Sinclair Lewis,3.66,9780486431673,320,249,2003,Dover Publications
11376,Main Street,Fiction,Sinclair Lewis,3.77,9780375753145,454,21451,2000,Modern Library
11380,Die Geisha,Fiction,Arthur Golden,4.11,9783442726325,573,314,2000,Wilhelm Goldmann Verlag  GmbH
11390,Something Wicked This Way Comes,Carnivals,Ray Bradbury,3.94,9780965020459,293,834,2001,Bookspan
11399,Living on the Ragged Edge: Finding Joy in a World Gone Mad: Workbook,Reference,Charles R. Swindoll,4.2,9781418503468,268,3,2005,Nelson Reference & Electronic Publishing
11406,A Door of Hope,Abused women,Jan Frank,3.97,9780898401875,197,28,1987,Here's Life Publishers
11426,Family (Firstborn  #4),Fiction,Karen Kingsbury,4.42,9780842387460,345,8370,2006,Tyndale House Publishers
11427,Found (Firstborn  #3),Fiction,Karen Kingsbury,4.44,9780842387453,342,8874,2006,Tyndale House Publishers
11428,Forever (Firstborn  #5),Fiction,Karen Kingsbury,4.43,9781414307640,346,8158,2007,Tyndale House Publishers
11429,Ever After (Lost Love  #2),Fiction,Karen Kingsbury,4.32,9780310247562,337,10722,2007,Zondervan
11431,The Red Gloves Collection (Red Gloves  #1-4),Fiction,Karen Kingsbury,4.49,9780446579629,640,718,2006,FaithWords
11434,Forgiven (Firstborn  #2),Fiction,Karen Kingsbury,4.41,9780842387446,358,9804,2005,Tyndale House Publishers
11437,Where I'm Calling From: New and Selected Stories,Fiction,Raymond Carver,4.42,9780679722311,544,18280,2000,Vintage Contemporaries
11439,All of Us: The Collected Poems,Poetry,Raymond Carver,4.3,9780375703805,416,1651,2000,Vintage
11449,Cathedral,Fiction,Raymond Carver,4.28,9780679723691,230,21895,1989,Vintage Contemporaries
11464,Old School,Authors,Tobias Wolff,3.82,9780747574651,196,7772,2005,Bloomsbury
11466,This Boy's Life,Biography & Autobiography,Tobias Wolff,3.98,9780802136688,304,22828,2000,Grove Press
11468,The Vintage Book of Contemporary American Short Stories,Fiction,Tobias Wolff,4.11,9780679745136,576,1227,1994,Vintage
11472,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,Political Science,Philip Gourevitch,4.24,9780312243357,356,24862,1999,Picador USA
11478,The Living and the Dead: Robert McNamara and Five Lives of a Lost War,History,Paul Hendrickson,4.01,9780679781172,448,135,1997,Vintage
11481,Sons of Mississippi: A Story of Race and Its Legacy,History,Paul Hendrickson,3.81,9780375704253,368,170,2004,Vintage
11486,The Color Purple,Fiction,Alice Walker,4.2,9780671727796,295,445206,2004,Pocket
11492,Bright Purple: Color Me Confused (TrueColors  #10),Juvenile Fiction,Melody Carlson,3.49,9781576839508,213,806,2006,Th1nk Books
11494,Humboldt's Gift,Fiction,Saul Bellow,3.86,9780140189445,487,6995,1996,Penguin Classics
11499,The Promise,Fiction,Chaim Potok,4.15,9781400095414,368,11255,2005,Anchor Books
11502,The Gift of Asher Lev,Fiction,Chaim Potok,4.16,9780449001158,384,6224,1997,Ballantine Books
11503,In the Beginning,Fiction,Chaim Potok,4.08,9780449001134,416,2222,1997,Ballantine Books
11507,My Name Is Asher Lev,Fiction,Chaim Potok,4.21,9781400031047,369,32785,2003,Anchor
11519,Les Fils des ténèbres,Fiction,Dan Simmons,3.71,9782226074744,464,6,1994,Albin Michel
11525,1 000 Places to See Before You Die,Travel,Patricia Schultz,3.85,9780761104841,992,36303,2003,Workman Publishing Company
11535,The Crook Factory,Fiction,Dan Simmons,3.8,9780380789177,580,1108,2000,HarperTorch
11541,Swan Song,Fiction,Robert R. McCammon,4.28,9780671624132,956,147,1987,Pocket Books
11548,Mine,Fiction,Robert R. McCammon,3.9,9780671739447,496,9111,1991,Pocket Books
11549,Gone South,Fiction,Robert R. McCammon,3.93,9780671743079,400,4849,1993,Pocket Books
11550,Usher's Passing,Fiction,Robert R. McCammon,3.92,9780671769925,416,3226,1992,Pocket Books
11551,The Wolf's Hour,Fiction,Robert R. McCammon,4.06,9780671731427,603,8741,1990,Pocket Books
11552,Mystery Walk,Fiction,Robert R. McCammon,3.89,9780671769918,432,2242,1992,Pocket Books
11553,Boy's Life,Fiction,Robert R. McCammon,4.35,9780671743055,580,17540,1992,Pocket Books
11556,Stinger,Fiction,Robert R. McCammon,3.87,9780671737764,538,5725,1988,Pocket Books
11557,Swan Song,Fiction,Robert R. McCammon,4.28,9780671741037,956,46244,1987,Pocket Books
11563,Danse Macabre,Fiction,Stephen King,3.64,9780425181607,400,21063,2001,Berkley
11566,The Green Mile,Fiction,Stephen King,4.44,9780451933027,592,207869,1996,Penguin Signet
11571,Storm of the Century: An Original Screenplay,Little Tall Island (Imaginary place),Stephen King,3.92,9780965796934,376,252,1999,Book of the Month Club
11584,On Writing: A Memoir,"Authors, American",Stephen King,4.33,9780340820469,384,1118,2001,New English Library
11588,The Shining,Boys,Stephen King,4.22,9780450040184,659,978535,1980,New English Library (Hodder & Stoughton)
11597,The Dark Half,English fiction,Stephen King,3.77,9780450524684,469,110131,1990,New English Library
11604,The Girl Who Loved Tom Gordon,Fiction,Stephen King,3.59,9780671042851,264,1997,2000,Pocket Books
11611,Stand by Me,Castle Rock (Or.),Raynold Gideon,4.32,9789998691568,96,1436,1986,Columbia Pictures Pubns
11617,The Life of Emily Dickinson,Biography & Autobiography,Richard B. Sewall,4.29,9780674530805,821,315,1998,Harvard University Press
11621,Selected Poetry of Emily Dickinson,Poetry,Emily Dickinson,4.17,9780385487184,299,77,1997,Doubleday Books
11627,The Colossus and Other Poems,Poetry,Sylvia Plath,4.19,9780375704468,84,9140,1998,Vintage
11630,Rough Magic: A Biography of Sylvia Plath,Biography & Autobiography,Paul Alexander,3.92,9780306812996,402,1516,2003,Da Capo Press
11635,The Death and Life of Sylvia Plath,Biography & Autobiography,Ronald Hayman,3.67,9780750934220,224,453,2003,Sutton
11643,Te Kaihau: The Windeater,Fiction,Keri Hulme,3.72,9780807611685,239,165,1987,George Braziller
11648,Everyman,Fiction,Philip Roth,3.58,9780618735167,182,821,2006,Houghton Mifflin
11650,American Pastoral (The American Trilogy  #1),American literature,Philip Roth,3.92,9780099771814,432,47156,1998,Vintage
11653,I Married a Communist (The American Trilogy  #2),Fiction,Philip Roth,3.81,9780375707216,323,4996,1999,Vintage
11654,Sabbath's Theater,Fiction,Philip Roth,3.85,9780679772590,451,6993,1996,Vintage
11655,The Counterlife,Fiction,Philip Roth,3.91,9780679749042,336,3192,1996,Vintage
11656,Rabbit Angstrom: The Four Novels,Fiction,John Updike,4.26,9780679444596,1520,1512,1995,Everyman's Library
11657,Terrorist,Fiction,John Updike,3.17,9780307264657,320,3490,2006,Knopf
11663,Rabbit Novels: Rabbit  Run and Rabbit Redux,Fiction,John Updike,3.98,9780345464569,640,811,2003,Ballantine Books
11664,Brazil,Fiction,John Updike,3.45,9780449911631,272,2001,1996,Random House Trade Paperbacks
11665,Conversations with John Updike,Biography & Autobiography,James Plath,3.57,9780878057009,302,14,2011,University Press of Mississippi
11666,Rabbit at Rest (Rabbit Angstrom #4),Fiction,John Updike,3.97,9780449911945,608,13361,1996,Random House Trade
11669,The Mambo Kings Play Songs of Love,Fiction,Oscar Hijuelos,3.68,9780060845308,448,132,2005,Harper Perennial
11670,Mr. Ives' Christmas,Fiction,Oscar Hijuelos,3.76,9780060927547,256,949,2003,Harper Perennial
11671,A Simple Habana Melody,Fiction,Oscar Hijuelos,3.45,9780060928698,368,330,2003,Harper Perennial
11672,The Fourteen Sisters of Emilio Montez O'Brien,Fiction,Oscar Hijuelos,3.69,9780060975944,496,467,2003,Harper Perennial
11684,The Known World,African American plantation owners,Edward P. Jones,3.83,9780007195305,388,449,2004,Harper Perennial
11690,Istanbul: Memories and the City,Biography & Autobiography,Orhan Pamuk,3.79,9781400033881,356,11930,2006,Vintage International
11697,Granta 85: Hidden Histories,Fiction,Ian Jack,3.83,9781929001156,254,34,2004,Grove Press  Granta
